,train_loss,valid_loss,best_valid_loss,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/alpha_d_ff,config/batch_size,config/d_model,config/decomp_method/decomp_method,config/down_sampling_method,config/dropout,config/e_layers,config/learning_rate,logdir,config/decomp_method/moving_avg
53,0.34344636246390725,1.0408450451989968,1.0176391607771318,1724450106,checkpoint_000006,True,True,7,9fb427c2,2024-08-23_23-55-06,15.18375015258789,102.83249759674072,371506,antonio,192.168.1.144,102.83249759674072,7,3,16,16,dft_decomp,avg,0.13821395795094985,4,0.007936007211568171,9fb427c2,
54,0.46816937510783857,1.085893771478108,1.085893771478108,1724450159,checkpoint_000002,True,True,3,c7c8b48c,2024-08-23_23-55-59,38.98502206802368,105.7460584640503,372126,antonio,192.168.1.144,105.7460584640503,3,2,128,512,moving_avg,conv,0.10218454962509814,2,0.0007680724475496717,c7c8b48c,15.0
55,0.39970183966260303,0.999128671096904,0.9908892320735114,1724450171,checkpoint_000005,True,False,6,93cd916a,2024-08-23_23-56-11,9.535877227783203,62.57309532165527,372722,antonio,192.168.1.144,62.57309532165527,6,3,32,64,dft_decomp,avg,0.12714144849325615,3,0.0014796183942151452,93cd916a,
56,0.4236066781557523,0.9976402407600766,0.9957080795651391,1724450275,checkpoint_000004,True,True,5,01cd85da,2024-08-23_23-57-55,22.927329301834106,114.08151364326477,373386,antonio,192.168.1.144,114.08151364326477,5,4,128,256,dft_decomp,avg,0.1302920020331198,2,0.003255861410677605,01cd85da,
57,158.2197327210757,1.4931767336314632,1.0729557020323617,1724450325,checkpoint_000001,True,True,2,d5d71c21,2024-08-23_23-58-45,62.792494773864746,151.6895830631256,373636,antonio,192.168.1.144,151.6895830631256,2,2,16,512,moving_avg,conv,0.07228976271877133,3,0.0024522362480619477,d5d71c21,75.0
58,0.3873701980515915,1.014824468819868,1.005182740411588,1724450311,checkpoint_000007,True,False,8,f969176b,2024-08-23_23-58-31,4.080112934112549,33.762284994125366,374458,antonio,192.168.1.144,33.762284994125366,8,3,32,8,moving_avg,avg,0.11201260664706003,2,0.003563478201218512,f969176b,55.0
59,0.37430701070818406,1.009791298991158,1.0095383867266632,1724450339,checkpoint_000004,True,False,5,36199631,2024-08-23_23-58-59,5.684337139129639,26.13478422164917,375209,antonio,192.168.1.144,26.13478422164917,5,3,32,16,moving_avg,conv,0.035490327585910086,3,0.007693459699054254,36199631,75.0
60,1163700372129116.0,3.405062117811365e+18,1.2420593897501628,1724450451,checkpoint_000001,True,True,2,146cf151,2024-08-24_00-00-51,65.27220892906189,123.7485249042511,375542,antonio,192.168.1.144,123.7485249042511,2,2,64,512,moving_avg,avg,0.12236271663703867,3,0.007889101066300197,146cf151,75.0
61,0.4071721466688009,1.0090909940855843,1.0072562708741142,1724450358,checkpoint_000005,True,False,6,05d7d042,2024-08-23_23-59-18,2.5585086345672607,16.76442527770996,375871,antonio,192.168.1.144,16.76442527770996,6,2,128,8,dft_decomp,conv,0.10423444580855055,4,0.011730062695710813,05d7d042,
62,0.3747019298460292,1.0173123860288233,0.9914072562186491,1724450410,checkpoint_000005,True,False,6,97c8bb44,2024-08-24_00-00-10,8.018110990524292,49.529237508773804,376432,antonio,192.168.1.144,49.529237508773804,6,4,32,16,dft_decomp,avg,0.09210541320015424,4,0.003581424905629876,97c8bb44,
63,0.43556383274980887,1.0172605777070636,1.0172605777070636,1724450529,checkpoint_000003,True,True,4,a37bede5,2024-08-24_00-02-09,22.714808464050293,116.4432065486908,377177,antonio,192.168.1.144,116.4432065486908,4,3,32,512,dft_decomp,avg,0.1286399358005137,1,0.0015003981506438568,a37bede5,
64,10071538.685823755,14398130.238095239,1.0145954464872677,1724450508,checkpoint_000003,True,False,4,2f95e07f,2024-08-24_00-01-48,13.130510091781616,54.33044195175171,377547,antonio,192.168.1.144,54.33044195175171,4,4,32,64,dft_decomp,avg,0.10193002653481252,4,0.008752640842527344,2f95e07f,
65,0.3966525914682739,1.0028500314801931,1.0014526562853938,1724450606,checkpoint_000007,True,False,8,23fa3327,2024-08-24_00-03-26,11.886329174041748,97.19212770462036,378217,antonio,192.168.1.144,97.19212770462036,8,4,16,8,moving_avg,avg,0.09658967127602267,4,0.0010272149694260965,23fa3327,35.0
